date,id,content,url
2023-05-29 11:56:27+00:00,1663152317988831232,"One of the largest mental shifts when you go from broke to rich is you realize how easy it was.

Perspicacity &amp; hard work. Simple.

I’ve lost all respect for any man who’s not a millionaire.

Lazy. Arrogant. Stupid.

They are always one of the three.

https://t.co/0wFTUaN1cv https://t.co/0WQ5FmQreU",https://twitter.com/Cobratate/status/1663152317988831232
2023-05-29 10:50:24+00:00,1663135695693553664,GM https://t.co/djoOkn6yjL,https://twitter.com/Cobratate/status/1663135695693553664
2023-05-29 09:16:38+00:00,1663112100623908865,"There are people who injected themselves with experimental poison to protect against the common cold because a grey haired peadophile on ITV told them too. 

I don’t know how these people sleep at night. 

The shame would eat me alive. 

But I guess cowards don’t have shame.",https://twitter.com/Cobratate/status/1663112100623908865
2023-05-29 08:50:24+00:00,1663105498642563072,"When breaking up isn’t an option. 

You make it through anything. 

As soon as breaking up is seen as an option. 

You’re going to break up.",https://twitter.com/Cobratate/status/1663105498642563072
2023-05-29 07:19:56+00:00,1663082731650048001,"They’ve brainwashed you.

That's why you can feel something isn’t quite right.

Your soul is fighting against the poison they’ve injected into your MIND.

You must be true to yourself. Your masculine urge of conquest.

Do not be defeated by apparitions.

Resist the slave mind. https://t.co/CFxyWdOe9R",https://twitter.com/Cobratate/status/1663082731650048001
2023-05-29 07:01:07+00:00,1663077997455310850,https://t.co/KZ54J5qF6H,https://twitter.com/Cobratate/status/1663077997455310850
2023-05-28 20:35:29+00:00,1662920552414101507,@Bornakang Breathe. Air.,https://twitter.com/Cobratate/status/1662920552414101507
2023-05-28 19:16:33+00:00,1662900686097457152,"There’s no easy way out. 

There’s no shortcut home. https://t.co/vXM1xzzuht",https://twitter.com/Cobratate/status/1662900686097457152
2023-05-28 12:58:11+00:00,1662805465921626113,@NnnoBodyyyyy @sspoderr @ZherkaOfficial @NickJFuentes @sneako @pearlythingz @TheOmniLiberal Theyre not all dorks. But many are.,https://twitter.com/Cobratate/status/1662805465921626113
2023-05-28 12:56:23+00:00,1662805015629557760,"@AJA_Cortes Whats most interesting to me is youve gone to India, posted innocent, regardless youve upset the locals and just enjoy the place and argue with them.

If Russian twitter was coming at you while in Russia, would be first flight home.",https://twitter.com/Cobratate/status/1662805015629557760
2023-05-28 11:05:36+00:00,1662777134409023488,@sspoderr @ZherkaOfficial @NickJFuentes @sneako @pearlythingz @TheOmniLiberal Blocked for associating me with dorks.,https://twitter.com/Cobratate/status/1662777134409023488
2023-05-28 09:36:09+00:00,1662754624103759877,"Let me tell you something you already know. 

The world ain't all sunshine and rainbows. 

It's a very mean and nasty place and I don't care how tough you are it will beat you to your knees and keep you there permanently if you let it. 

You, me, or nobody is gonna hit as hard as life!

 But it ain't about how hard ya hit. 

It's about how hard you can get hit and keep moving forward. 

How much you can take and keep moving forward. 

That's how winning is done!",https://twitter.com/Cobratate/status/1662754624103759877
2023-05-27 23:55:41+00:00,1662608546486267904,みなさん、おはようございます https://t.co/ySqnulaMqk,https://twitter.com/Cobratate/status/1662608546486267904
2023-05-27 20:49:49+00:00,1662561768546131970,KILL ALL HUMANS. EVERYONE HAS BECOME UGLY AND GHEY.,https://twitter.com/Cobratate/status/1662561768546131970
2023-05-27 20:49:38+00:00,1662561723008557056,Ive given my account over to AI to tweet for me for the next 24 hours.,https://twitter.com/Cobratate/status/1662561723008557056
2023-05-27 20:20:00+00:00,1662554267926814721,@Tam_Khan Thats why its street code G. Road dogs for life.,https://twitter.com/Cobratate/status/1662554267926814721
2023-05-27 20:16:02+00:00,1662553268885549058,"Some college nerds developed AI so that businessmen could apply it.

School teaches you how to spend years building tools.

The Real World teaches you how to use those tools to get rich.

Do you want to build Lamborghinis, or drive them?

Learn: https://t.co/0wFTUaN1cv",https://twitter.com/Cobratate/status/1662553268885549058
2023-05-27 18:23:35+00:00,1662524968620392451,"The emails I get:

Hello,
This email is for Both Andrew and Tristan
When do you think $2,341,788.31 could be deposited in my account? This money would be used to improve my life and those around me. Would you truly miss this money more than I would be able to benefit from it and share it? You claim to want to change lives. Prove it. Put your money where your mouth is and send me that exactly amount. I will sign a NDA and nobody will be the wiser. But imagine the stories you could tell on podcasts after 12 months and see the impact it has made. At the very least, if that is an exorbitant amount, why not send $10,000 each as a non-taxable gift? Make it happen, and make it count.",https://twitter.com/Cobratate/status/1662524968620392451
2023-05-27 17:57:24+00:00,1662518381323464704,"AI WILL DESTROY YOU

Watch now: https://t.co/IcztpKB1eW https://t.co/fNGfwh6AzV",https://twitter.com/Cobratate/status/1662518381323464704
2023-05-27 17:02:13+00:00,1662504493722869761,"I do good in the world and seek to help those less fortunate than myself

Tenet 34

https://t.co/mADDYLFV4D",https://twitter.com/Cobratate/status/1662504493722869761
2023-05-27 17:00:25+00:00,1662504039597080577,"Caption Contest.

Winner gets a surprise in DM.

Go. https://t.co/DSWTeXpFCJ",https://twitter.com/Cobratate/status/1662504039597080577
2023-05-27 15:01:36+00:00,1662474140304003075,"If you believe hard times are here, you underestimate what is coming.

This is either the best time or the worst time to be alive,

And it all depends on you.

Will you face reality or keep half-trying?

CHOOSE:
https://t.co/lv6bVZjb4n https://t.co/7CqYkhJ0uG",https://twitter.com/Cobratate/status/1662474140304003075
2023-05-27 14:02:35+00:00,1662459284645462018,"Jack had a chance to do what Elons doing, free information is a free world.

But he wasnt brave enough.

Now that he has no control over anything, he wants to pretend he was/is one of the good guys.

When it was your time to resist slavery, you failed.

Nobody believes you have pure intentions.",https://twitter.com/Cobratate/status/1662459284645462018
2023-05-27 12:38:54+00:00,1662438226496303106,"If they’re truly sorry, truly forgive them.",https://twitter.com/Cobratate/status/1662438226496303106
2023-05-27 10:52:39+00:00,1662411487531376643,https://t.co/72oMayAmig,https://twitter.com/Cobratate/status/1662411487531376643
2023-05-27 10:00:34+00:00,1662398382147600384,When’s the last time you prevented the negative instead of dealing with it once it's happened?,https://twitter.com/Cobratate/status/1662398382147600384
2023-05-27 09:23:36+00:00,1662389078707372035,https://t.co/hCv8hxSm4p,https://twitter.com/Cobratate/status/1662389078707372035
2023-05-26 23:17:03+00:00,1662236433040519172,Allahu Akbar https://t.co/9TWIyi9GKe,https://twitter.com/Cobratate/status/1662236433040519172
2023-05-26 22:31:02+00:00,1662224855021019136,The world*,https://twitter.com/Cobratate/status/1662224855021019136
2023-05-26 21:08:44+00:00,1662204143044370433,Correct. https://t.co/7hf5qBDTjf,https://twitter.com/Cobratate/status/1662204143044370433
2023-05-26 20:12:56+00:00,1662190100048953353,❤️ https://t.co/pgYVFl2lqF,https://twitter.com/Cobratate/status/1662190100048953353
2023-05-26 19:02:01+00:00,1662172254543773697,"The matrix doesnt apologise.

They just accuse the people who expose them of sexual crimes while protecting the real predators.",https://twitter.com/Cobratate/status/1662172254543773697
2023-05-26 15:01:32+00:00,1662111733354225664,"Tommy Robinson is wrong about God.

But this was scary - the inner workings of how the Matrix operates.

How the media and courts work together to destroy people at will.",https://twitter.com/Cobratate/status/1662111733354225664
2023-05-26 10:48:39+00:00,1662048092693184513,"G’s know how to conduct themselves.

G’s apologize if they bump into someone.

G's do not provoke or disrespect people.

G’s understand exactly how easy it is to kill somebody.

G's understand exactly how easy it is to be killed.

Understand?",https://twitter.com/Cobratate/status/1662048092693184513
2023-05-25 20:20:07+00:00,1661829519718711296,@DailyLoud Soon she will accuse him of human trafficking and people will believe it.,https://twitter.com/Cobratate/status/1661829519718711296
2023-05-25 17:41:10+00:00,1661789517810991125,"All emotions are good, they help you to deal with whats going on at the time.

Every emotion is perfect at the time it occurs. 

Trust that God is making you feel how you NEED to feel so that you may grow.

Sadness feels good when we let it…

Relax and learn.",https://twitter.com/Cobratate/status/1661789517810991125
2023-05-25 16:22:17+00:00,1661769668556730375,"If you believe hard times are here, you underestimate what is coming.

This is either the best time or the worst time to be alive,

And it all depends on you.

Will you face reality or keep half-trying?

CHOOSE: https://t.co/hopcAAMksL https://t.co/fXRd9u2j40",https://twitter.com/Cobratate/status/1661769668556730375
2023-05-25 16:04:52+00:00,1661765284812800004,"36th car I won’t even drive. 

DB12?

1 like and I’ll buy it. https://t.co/Tm4enRxuHo",https://twitter.com/Cobratate/status/1661765284812800004
2023-05-25 13:09:42+00:00,1661721202321227778,"I reserve the right to make the best choices I can at the time to protect my self-respect and mental health

Tenet 33

https://t.co/vD9LGVGxcm",https://twitter.com/Cobratate/status/1661721202321227778
2023-05-25 12:00:16+00:00,1661703729978982400,Don’t listen to the advice of people who are living lives you don’t want to live.,https://twitter.com/Cobratate/status/1661703729978982400
2023-05-25 10:35:18+00:00,1661682346997710849,GM https://t.co/D7sGFxPtSp,https://twitter.com/Cobratate/status/1661682346997710849
2023-05-25 09:14:06+00:00,1661661909664387073,Sad girls love money.,https://twitter.com/Cobratate/status/1661661909664387073
2023-05-25 07:44:27+00:00,1661639350872842242,https://t.co/a6QWgQjZ3r,https://twitter.com/Cobratate/status/1661639350872842242
2023-05-25 07:37:54+00:00,1661637701269962754,https://t.co/TVFZYhypg5,https://twitter.com/Cobratate/status/1661637701269962754
2023-05-24 22:15:34+00:00,1661496184240758785,"There are VERY few places you could correctly label as a Christian country. 

If the prophet and god of the Bible is openly mocked within the country’s borders

Without ANY reprisal

You are a country of nothing but satan.",https://twitter.com/Cobratate/status/1661496184240758785
2023-05-24 22:05:09+00:00,1661493565162225666,@numbufera Are you trying to marry me? We’ve just met.,https://twitter.com/Cobratate/status/1661493565162225666
2023-05-24 22:03:20+00:00,1661493107530035202,@ZubyMusic Facts my G,https://twitter.com/Cobratate/status/1661493107530035202
2023-05-24 19:29:48+00:00,1661454468381134858,"When you’re feeling sad or any negative emotion. I need you to read this 100 times. 
 
The mind who is making you sad is the same mind who wrote this. 
 
I need you to channel this energy back when you’re having low feelings. 
 
This is who you are. 
 
And any moment of sadness doesn’t stand a chance against this energy.",https://twitter.com/Cobratate/status/1661454468381134858
2023-05-24 19:08:37+00:00,1661449136414007297,"At the height of BLM, I said:

If the news and largest brands on earth push BLM for free, why do they need money?

It was to be spent on houses by the founders.

@RealCandaceO was hammering them for being a scam from day one.

An idiot and their money are easily parted. https://t.co/fScAY6QXIS",https://twitter.com/Cobratate/status/1661449136414007297
2023-05-24 18:22:10+00:00,1661437450940547087,The amount of stress you can tolerate while remaining effective is directly correlated to the level of success you will enjoy.,https://twitter.com/Cobratate/status/1661437450940547087
2023-05-24 17:24:03+00:00,1661422821573050368,"My dad once told me 

“You weren’t born with shit but your last name boy. 

Luckily, me and your grandad did the impossible to make sure that’s all you’ll ever need. 

Say it”

Tate

“SAY IT SON!”

TATE! 

“Make sure it’s in good shape when you give it to your boy, will ya?”",https://twitter.com/Cobratate/status/1661422821573050368
2023-05-24 16:05:27+00:00,1661403042888011777,"I seek to help men overcome poor mental health through embracing hard work physical improvements and shared masculine brotherhood

Tenet 32

https://t.co/QO4nZw94bl",https://twitter.com/Cobratate/status/1661403042888011777
2023-05-24 15:08:58+00:00,1661388829285134348,GM https://t.co/8ZB7m7TQK6,https://twitter.com/Cobratate/status/1661388829285134348
2023-05-24 13:26:47+00:00,1661363114166693891,"Chicks say theyre traditional and wouldnt have kids outside of marriage to get what they want.

But were they traditional 2 years ago? That party in LA? That boat in dubai? Were you traditional then?

You know the white dress means VIRGIN dont you?

Pick and choose BS.",https://twitter.com/Cobratate/status/1661363114166693891
2023-05-24 13:09:53+00:00,1661358858680385541,@PopBase NOOOOOO. FUCKKKK NOOOOOO. GOD WHY? WHY GOD? HAVNT WE SUFFERED ENOUGH? NOOOOOOOOO.,https://twitter.com/Cobratate/status/1661358858680385541
2023-05-24 12:53:37+00:00,1661354767690477570,"WTF you mean you have a job?

I AM YOUR JOB.

Now stroke my back while I make millions.",https://twitter.com/Cobratate/status/1661354767690477570
2023-05-24 12:22:14+00:00,1661346870042427397,@FrazzleDazzzled Soybrah,https://twitter.com/Cobratate/status/1661346870042427397
2023-05-24 10:52:23+00:00,1661324258490867713,"I dont believe in humble bragging. 

I believe in REAL bragging.

Im richer and taller and more important than you.

I have more kids and my kids are better than yours.

Do it right, commit yourself. Hard work and dedication.

Its the only way to win.",https://twitter.com/Cobratate/status/1661324258490867713
2023-05-24 09:39:06+00:00,1661305816706686979,"Wi a wek up in mi yard tek mi gun and mi drive

Two gyal ina mi bed weh mi fuck every night",https://twitter.com/Cobratate/status/1661305816706686979
2023-05-24 08:17:04+00:00,1661285170748555265,GM. https://t.co/Z4RpE3XDib,https://twitter.com/Cobratate/status/1661285170748555265
2023-05-24 08:13:05+00:00,1661284169392050182,https://t.co/4mKyTyL0mX,https://twitter.com/Cobratate/status/1661284169392050182
2023-05-24 08:07:15+00:00,1661282700320178177,"You vs the man she will try to replace you with. 

Stay winning kings. https://t.co/75En7E6xWN",https://twitter.com/Cobratate/status/1661282700320178177
2023-05-23 22:06:58+00:00,1661131635603931137,"Close your eyes.

Focus on making yourself feel excited, powerful.

Imagine destroying every goal with ease.

Soon - a smile will appear.

Now open your eyes.

Get to work.",https://twitter.com/Cobratate/status/1661131635603931137
2023-05-23 21:25:30+00:00,1661121197906460672,"@SuspiciousNews I dont think jokes about my death are very funny.

Especially with enemies like mine.

You should be careful the negativity you put into the universe, negativity sticks to anybody who spreads it. ♥️",https://twitter.com/Cobratate/status/1661121197906460672
2023-05-23 21:02:22+00:00,1661115375394627616,"POWER

Watch now: https://t.co/N04Ipk2WpS https://t.co/VmLNKVhYZV",https://twitter.com/Cobratate/status/1661115375394627616
2023-05-23 20:20:00+00:00,1661104715143184385,@SofiaBolotina 🌷,https://twitter.com/Cobratate/status/1661104715143184385
2023-05-23 20:05:06+00:00,1661100965166997504,The best way for a woman to win in a man’s world is to be a woman in a man’s world. https://t.co/1bsIMQPUbB,https://twitter.com/Cobratate/status/1661100965166997504
2023-05-23 17:20:35+00:00,1661059562051387393,"I got a question for my side bitch

If I ended up in prison, would you ride it?

If I ever hit the bottom, would you climb it?

If I ever lost my mind, would you find it?",https://twitter.com/Cobratate/status/1661059562051387393
2023-05-23 15:35:47+00:00,1661033188351721472,If it’s perfect it’s fake.,https://twitter.com/Cobratate/status/1661033188351721472
2023-05-23 13:27:18+00:00,1661000854995099649,"I would argue that my Bugatti is the singular most famous automobile on the planet.

Everyone knows it.

Everyone knows its mine.

Its the only one in existence of this colour.

The most famous man in the world drives the most famous car in the world.

My other 34 cars are jealous but thats life.",https://twitter.com/Cobratate/status/1661000854995099649
2023-05-23 13:11:36+00:00,1660996904208015360,"I love being so rich that I dont talk with, do business with, or even acknowledge the existence of anybody who I do not like.

I make arbitrary rules, which are probably completely unfair and I love it.

There are many such rules, but let me give an example of one.

I believe anyone who is a vegan is a moron. 

Thats what I believe and I refuse to ever talk to any of them ever.

I wont let a vegan fly my jet. 
I wont let a vegan ask me a question.

All vegans are perma banned from my existence for being stupid.

A vegan can have the best business idea in the world, dont care. 

Will turn down 10M, not interested.

I will abandon a business project at 99% completion if I find out someone else involved is a Vegan. 

And everybody will call me petty and I will laugh and laugh with Tristan about how petty and sexy I am.

I feel happy inside refusing them access to my brilliance.

Should have had a steak.",https://twitter.com/Cobratate/status/1660996904208015360
2023-05-23 12:23:14+00:00,1660984733038247938,https://t.co/jqGwGSwOPd,https://twitter.com/Cobratate/status/1660984733038247938
2023-05-23 10:45:58+00:00,1660960255709265923,GM https://t.co/46eUt1sgKK,https://twitter.com/Cobratate/status/1660960255709265923
2023-05-23 10:10:22+00:00,1660951295748915200,@dapperlaughs Yep. @radioleary,https://twitter.com/Cobratate/status/1660951295748915200
2023-05-23 08:24:06+00:00,1660924552996683779,"I affirm the importance and need for travel and adventure as men

Tenet 31

https://t.co/4XfcR9SVwR",https://twitter.com/Cobratate/status/1660924552996683779
2023-05-23 07:39:15+00:00,1660913264346251269,https://t.co/c43USJrKqd,https://twitter.com/Cobratate/status/1660913264346251269
2023-05-22 22:27:11+00:00,1660774334477004801,@TopGirlKeiko Fassy 😂,https://twitter.com/Cobratate/status/1660774334477004801
2023-05-22 21:58:33+00:00,1660767129510068231,"I have this massive burst of positive energy. 

Like the stars have burst and sent a rush of cosmic flame into my blood. 

Can anyone else feel it?",https://twitter.com/Cobratate/status/1660767129510068231
2023-05-22 20:39:56+00:00,1660747343904362527,"Im too old and too dam grown as a man to find any satisfaction in buying things for myself.

I have 35 cars and diamond watches and clothes etc etc but thats just the basics for a man of my monumental achievements.

If I wanna feel happy... I buy my WOMAN something.",https://twitter.com/Cobratate/status/1660747343904362527
2023-05-22 20:37:36+00:00,1660746756273983510,"I am the nicest, sweetest, most generous man ever with my woman.

What do you need baby? A handbag? Have 10.

Endless Versace for the jet. Rolexs for the Rari.

Love you.

Love you too.

Now let some broke red pill dork tell me im a simp.

Meet me in the cage and say it again.",https://twitter.com/Cobratate/status/1660746756273983510
2023-05-22 19:43:52+00:00,1660733232235663377,"They appear when required, any “normal” person still connected to the Matrix can become an agent. 

If you are not one of us. 

You are one of them.",https://twitter.com/Cobratate/status/1660733232235663377
2023-05-22 17:19:54+00:00,1660697004761022464,"When @TateTheTalisman invented one of the world's most popular drinks…

Full episodes: https://t.co/Y7cp6oHXBt https://t.co/E4RnKm6spd",https://twitter.com/Cobratate/status/1660697004761022464
2023-05-22 16:03:48+00:00,1660677852843458562,"This is actually true.

Women are happiest when they don't need to think.

They just arrive at an airport and a jet is waiting. How does a private jet get organized? Who knows.

New country, arrive at a 5-star, have a great time. Have no idea how they got there, how much it cost, how it was organized, how they're getting home. Zero.

They literally want to turn their brains off and smile when they're with the man they love.

Logistics kill smiles.",https://twitter.com/Cobratate/status/1660677852843458562
2023-05-22 14:50:20+00:00,1660659364338757632,"Nobody wants to believe that life as a man is simple.

Pain, suffering, invisible, forgotten, despised. 

One day if you work hard enough you can matter and be loved. 

Thats it. Work. Grind.

Life as a man is ugly, but its very simple.

There is no trick to escape this reality.",https://twitter.com/Cobratate/status/1660659364338757632
2023-05-22 13:10:36+00:00,1660634266663804929,Hoe patrol. https://t.co/0jwoFoH66w,https://twitter.com/Cobratate/status/1660634266663804929
2023-05-22 11:43:44+00:00,1660612402809806849,@TateNews_ https://t.co/0wFTUaN1cv,https://twitter.com/Cobratate/status/1660612402809806849
2023-05-22 11:34:26+00:00,1660610065445822464,"Instagrams down.

However ""The Real World"" retains 100% uptime.

The mobileapp/web are faultless despite attacks by the enemies of truth.

Resisting Matrix attacks proves something important.

We know how the Matrix works.

We know how to win.

Join: https://t.co/9TN9VyfzRh",https://twitter.com/Cobratate/status/1660610065445822464
2023-05-22 11:01:01+00:00,1660601653089763336,"Give up my dear.

Im sure youre a very nice person, but I am the most wanted man on planet earth.

I get thousands, literally thousands, of love letters per week. From Mongolia to Miami.

Every other ""man"" is just some watered down version of me and the entire planet knows it, especially the females.

The competition is just too tough.

Im sorry, but sometimes dreams just dont come true.",https://twitter.com/Cobratate/status/1660601653089763336
2023-05-22 10:55:06+00:00,1660600164287930369,"There is a sense of inner peace with comes with the knowledge that you can have anything you want, anytime you want.

Whats funny is... once you truly have this ability through unlimited fame and money.

You dont even want anything. 

KNOWING you could have it is enough.",https://twitter.com/Cobratate/status/1660600164287930369
2023-05-22 08:30:24+00:00,1660563752184340483,Gyal dem https://t.co/VEv0R78EGq,https://twitter.com/Cobratate/status/1660563752184340483
2023-05-22 08:27:45+00:00,1660563083897581569,"Dont my G. 

Some other dude fucked her and transmitted his negative emotions into her heart.

Shes bitter and cold.

Her whole personality has changed. 

Person you miss is dead.

Move on.",https://twitter.com/Cobratate/status/1660563083897581569
2023-05-22 08:24:43+00:00,1660562321624780802,"When she loves you she will ask your permission for basically anything.

""Hey baby, can I go to the store?""
""Hey baby, can I watch a movie?""
""Hey baby, can I play music?""",https://twitter.com/Cobratate/status/1660562321624780802
2023-05-22 06:18:37+00:00,1660530586958585858,https://t.co/8sEfd1lnvS,https://twitter.com/Cobratate/status/1660530586958585858
2023-05-22 06:14:43+00:00,1660529602517782528,"I reserve the right to administer difficult rites of passage for our young men to allow them to earn the rank of manhood

Tenet 30

https://t.co/BoN9g6hm6k",https://twitter.com/Cobratate/status/1660529602517782528
2023-05-21 22:25:59+00:00,1660411645019975680,"Di last gyal mi touch beg mi fi breed her 

Truss she know di money nuff an it please her",https://twitter.com/Cobratate/status/1660411645019975680
2023-05-21 21:42:49+00:00,1660400782204698625,"If you do not protect your woman, the angels curse you.

if you do not obey your man, the angels curse you.",https://twitter.com/Cobratate/status/1660400782204698625
2023-05-21 20:44:53+00:00,1660386201466032133,"Follow The White Rabbit

Watch now: https://t.co/E458SPdWCT https://t.co/oAwDKKMUUs",https://twitter.com/Cobratate/status/1660386201466032133
2023-05-21 19:35:34+00:00,1660368756822908928,"Love is the most powerful protection.

Almost nothing can harm you if you are loving others and being loved in return.",https://twitter.com/Cobratate/status/1660368756822908928
2023-05-21 19:27:33+00:00,1660366741313138688,@hodgetwins Enjoy it.,https://twitter.com/Cobratate/status/1660366741313138688
2023-05-21 19:03:25+00:00,1660360664576139265,"I need a sexy witch who is constantly telling me how shes fighting the demons which are attacking my Aura and running around with incense sticks to protect my spirit on the astral plane while im doing real things like making money and paying the bills. 

Team work.",https://twitter.com/Cobratate/status/1660360664576139265
2023-05-21 18:40:09+00:00,1660354811835961344,Broken hearts and empty pockets going to teach you 95% of what you need to know.,https://twitter.com/Cobratate/status/1660354811835961344
2023-05-21 18:12:09+00:00,1660347764637683713,"I hope I make it out of my perma-detention alive, we have alot to talk about!",https://twitter.com/Cobratate/status/1660347764637683713
2023-05-21 18:00:58+00:00,1660344949903163393,Wifey https://t.co/FqtR448WvC,https://twitter.com/Cobratate/status/1660344949903163393
2023-05-21 16:29:45+00:00,1660321995769237505,@meulkygalaxies What colour is his bugatti?,https://twitter.com/Cobratate/status/1660321995769237505
2023-05-21 15:30:47+00:00,1660307154492960768,"THE WAR ROOM will make you into a superhero.

But how could you become a superhero without being tested?

Do you have what it takes?

https://t.co/l3dgAIiUia

@ReachTWR https://t.co/SgHHYCBEf0",https://twitter.com/Cobratate/status/1660307154492960768
2023-05-21 14:23:51+00:00,1660290312441307136,"I live the ""perfect"" life.

I have more money, more love, more friends, more family than absolutely anybody Ive ever met.

I am one of the most famous men alive and I am doing GOOD things.

I have a purpose (something most men lack), a positive one, and am shifting the entire planet towards GOOD in the battle against evil.

But everytime life is TOO perfect God hits me with something that makes life hard again. A new war.

God puts me back in the frame of mind needed to be grateful for the things I didnt appreciate enough.

When I left jail... I appreciated a pillow. A PILLOW made me smile for weeks.

Before jail it took jets and Bugattis to make me smile like that.

In my life, every single hardship ive endured has made me a stronger and more capable version of myself.

Anybody whos ever lost me lived to regret losing me.

Anybody whos ever lied about me, or made an enemy of me, lived to regret doing exactly that.

I always win, in the end.

I thank god for all of the good but also for every single struggle. I need these battles. Allah is the best of planners and if he decides I must suffer than I accept this.

What kind of man isnt fighting a war?

Thank you god for every single ounce of pain.

Thank you god for the sleepless nights and the withheld tears.

I want to show God that I am strong enough to endure anything he decides that I need.

I will fight until my last breath and never disappoint him.

I will get up every single day and perform to the best of my potential, rain or shine. 

God wanted a warrior and he has one.

God willing, I am ready for anything.",https://twitter.com/Cobratate/status/1660290312441307136
2023-05-21 11:50:21+00:00,1660251682121367554,GM https://t.co/KI9TMgALhN,https://twitter.com/Cobratate/status/1660251682121367554
2023-05-21 11:36:34+00:00,1660248211766771713,https://t.co/5xdWF1QNOm,https://twitter.com/Cobratate/status/1660248211766771713
2023-05-21 10:34:56+00:00,1660232701671030784,The temporary satisfaction of quitting is outweighed by the eternal suffering of being a nobody.,https://twitter.com/Cobratate/status/1660232701671030784
2023-05-21 09:02:42+00:00,1660209489457344513,"GM

https://t.co/2OxmvMaowv",https://twitter.com/Cobratate/status/1660209489457344513
2023-05-20 21:37:29+00:00,1660037048500199424,"I am a poet. 

I wrote this - and 50 other poems, as captions on my instagram posts. 

all lost when my instagram was deleted.",https://twitter.com/Cobratate/status/1660037048500199424
2023-05-20 20:52:37+00:00,1660025757643448321,"I believe she was saying something like 

“You boys are innocent. They only want your money. Everyone wants to take your money. You are good men innocent men it is criminal what they have done to you”",https://twitter.com/Cobratate/status/1660025757643448321
2023-05-20 20:37:35+00:00,1660021976843386880,"When I was around 7, I was at my white friend's house and he told his parents to LEAVE HIM ALONE because he wanted to play video games.

I went home and said the same thing to my black father.

Got belted senseless.

Wrote a 2-page apology and my Nintendo was thrown away forever.",https://twitter.com/Cobratate/status/1660021976843386880
2023-05-20 19:58:12+00:00,1660012063513538560,@1dalehardiman Dam.,https://twitter.com/Cobratate/status/1660012063513538560
2023-05-20 19:17:27+00:00,1660001808377339904,"“O believers give of what We have provided for you.”

https://t.co/1RzO4M3YoH https://t.co/XSrM1wvADl",https://twitter.com/Cobratate/status/1660001808377339904
2023-05-20 19:10:17+00:00,1660000007070654464,@nrci5ssm or?,https://twitter.com/Cobratate/status/1660000007070654464
2023-05-20 18:55:32+00:00,1659996294570491904,@MisfitUpdates @KSI 😉,https://twitter.com/Cobratate/status/1659996294570491904
2023-05-20 18:54:00+00:00,1659995908275073024,@SkinniiGoinHam Yes. Hes proved himself a clown.,https://twitter.com/Cobratate/status/1659995908275073024
2023-05-20 18:49:14+00:00,1659994709740199936,@KSI Ok ive changed my mind.,https://twitter.com/Cobratate/status/1659994709740199936
2023-05-20 17:47:04+00:00,1659979065632194562,I dont know the names of the girls who end up on my jets.,https://twitter.com/Cobratate/status/1659979065632194562
2023-05-20 17:23:51+00:00,1659973220466819075,Thank God.,https://twitter.com/Cobratate/status/1659973220466819075
2023-05-20 17:23:11+00:00,1659973053328105472,"I have 100m of crypto and I still don’t go to those boring conventions full of dorks. 

Nerd shit. 

And I still don’t scam anyone or shill any BS coin. I’ve explained why at length. 

I teach real wealth creation in The Real World. 

That’s it.",https://twitter.com/Cobratate/status/1659973053328105472
2023-05-20 17:21:48+00:00,1659972703648923648,I want 10 sons. Working on it.,https://twitter.com/Cobratate/status/1659972703648923648
2023-05-20 17:21:04+00:00,1659972519942840320,Sooner than you think… 😉,https://twitter.com/Cobratate/status/1659972519942840320
2023-05-20 17:20:41+00:00,1659972425923141632,To save souls.,https://twitter.com/Cobratate/status/1659972425923141632
2023-05-20 17:20:32+00:00,1659972386714779649,"No. 

I don’t know him. 

He does some cringe bullshit but most “influencers” who havnt found god do. 

He talks a bunch of shit about me but again, I don’t care. 

Truthfully, I respect any man who steps into the ring.",https://twitter.com/Cobratate/status/1659972386714779649
2023-05-20 17:18:57+00:00,1659971987941326855,AMA. https://t.co/QqbgmiFOSY,https://twitter.com/Cobratate/status/1659971987941326855
2023-05-20 16:20:42+00:00,1659957331092750336,"""we’ll figure it out together” is my love language",https://twitter.com/Cobratate/status/1659957331092750336
2023-05-20 13:31:58+00:00,1659914864553328646,I can barely sleep at night because the Hollywood writers are on strike and I super give a fuck.,https://twitter.com/Cobratate/status/1659914864553328646
2023-05-20 12:53:04+00:00,1659905078717808643,"I believe in honoring my ancestors and living in a way that would make them most proud of me today

Tenet 29

https://t.co/PIyG0Mp14m",https://twitter.com/Cobratate/status/1659905078717808643
2023-05-20 11:50:47+00:00,1659889402506616832,GM https://t.co/TVOMGaBHyb,https://twitter.com/Cobratate/status/1659889402506616832
2023-05-20 10:35:34+00:00,1659870473050546177,https://t.co/3qe5amMuoH,https://twitter.com/Cobratate/status/1659870473050546177
2023-05-20 10:11:53+00:00,1659864515658350592,"I have been locked in my house to perfect the 7 styles of WUDAN.

Join me in the fight against the Matrix: https://t.co/hopcAAMksL https://t.co/VaostGdYHM",https://twitter.com/Cobratate/status/1659864515658350592
2023-05-20 09:53:47+00:00,1659859958018498561,https://t.co/JchvpnKksR,https://twitter.com/Cobratate/status/1659859958018498561
2023-05-20 09:36:24+00:00,1659855585427300352,https://t.co/uZmgA1Mbn0,https://twitter.com/Cobratate/status/1659855585427300352
